# x_m,y_m,w_tr_right_m,w_tr_left_m
165.23897423589906,-92.84172409876635,7.241469465679016,7.241469465679016
165.93794481374536,-92.74019013043221,7.239322004567879,7.239322004567879
166.6371231536994,-92.64004929244172,7.23939302904007,7.23939302904007
167.3365509591215,-92.54169978250076,7.238865259774662,7.238865259774662
168.0362466636996,-92.44528781851855,7.2370713178283825,7.2370713178283825
168.73574686155524,-92.34749575681812,7.24015094108856,7.24015094108856
169.43485103689935,-92.24680155451173,7.240877168333017,7.240877168333017
170.13451101454166,-92.15027129191932,7.237258076430942,7.237258076430942
170.8342727544561,-92.0544382402141,7.234637099626784,7.234637099626784
171.53340776525084,-91.95397046627457,7.235693671559501,7.235693671559501
172.23234651385894,-91.8522266653489,7.232297906214616,7.232297906214616
172.93090586749514,-91.74792602013491,7.235563455747079,7.235563455747079
173.62943633731473,-91.64347457547545,7.23294163333123,7.23294163333123
174.3285155917523,-91.54265124010803,7.231469333411303,7.231469333411303
175.02750756152028,-91.44123745573405,7.2304287988321265,7.2304287988321265
175.72666520719412,-91.34105759858082,7.226092164085252,7.226092164085252
176.42587963680108,-91.24120240366092,7.224712858317503,7.224712858317503
177.1249478012911,-91.14030059164874,7.224932255011227,7.224932255011227
177.8244009614549,-91.04210905855837,7.225924253090124,7.225924253090124
178.52341147610156,-90.94090033443402,7.229463903163909,7.229463903163909
179.2225193249014,-90.84034961547151,7.232418558259457,7.232418558259457
179.92188639197587,-90.74154128476212,7.2335576543896405,7.2335576543896405
180.6211415129282,-90.64192567799029,7.234354350486044,7.234354350486044
181.3206168376871,-90.54424529955251,7.241320438647811,7.241320438647811
182.0196738206557,-90.44322845282367,7.241673994503998,7.241673994503998
182.71938823900564,-90.34716402013376,7.246970428290866,7.246970428290866
183.41837150523168,-90.24568954370426,7.2484892603646065,7.2484892603646065
184.11704389694626,-90.14218622979362,7.252605933209974,7.252605933209974
184.81624724910932,-90.04221513626942,7.253273430231819,7.253273430231819
185.5153663152605,-89.9416761438172,7.253657437510799,7.253657437510799
186.214399189875,-89.84053633849109,7.253556045773231,7.253556045773231
186.91343291634877,-89.73940015084469,7.254072545900957,7.254072545900957
187.61257254857355,-89.6390084522151,7.255339405055627,7.255339405055627
188.31151537858312,-89.53723842448167,7.255548060204517,7.255548060204517
189.0108868649546,-89.43858759675061,7.259081809374902,7.259081809374902
189.70985178963406,-89.33696810006428,7.259733045055996,7.259733045055996
190.75586057458702,-89.18621095517506,7.257722702170702,7.257722702170702
191.45500429781129,-89.0858518575289,7.259578426314008,7.259578426314008
192.15410720091745,-88.98520746564378,7.261137290391729,7.261137290391729
192.8534198563453,-88.88603581286388,7.261646681277169,7.261646681277169
193.55264551324245,-88.78624192092704,7.26143224064335,7.26143224064335
194.25208698855116,-88.68807112509458,7.264721536046242,7.264721536046242
194.9511625111337,-88.58722977250504,7.265517084430928,7.265517084430928
195.65087235078408,-88.49098986534955,7.261401640744994,7.261401640744994
196.34981032072696,-88.38917281622057,7.261696283102219,7.261696283102219
197.04901894068584,-88.28926113072094,7.26190719428753,7.26190719428753
197.74798004548833,-88.18763371489601,7.263069230601754,7.263069230601754
198.44711291388194,-88.08719507591991,7.2638709712513965,7.2638709712513965
199.14632199340332,-87.98728124615408,7.264111876929339,7.264111876929339
199.8454747006162,-87.88697107573284,7.263861892403583,7.263861892403583
200.54440846916447,-87.78515721549653,7.262704160142745,7.262704160142745
201.24363042158978,-87.68532836265521,7.262196336569894,7.262196336569894
201.94265753127416,-87.58417429996564,7.260709671056521,7.260709671056521
202.64182045496352,-87.48397725773532,7.258990653309462,7.258990653309462
203.3408428014793,-87.38291997586268,7.257050032366835,7.257050032366835
204.03893175776932,-87.27619478203279,7.249530353164919,7.249530353164919
204.73826774535843,-87.1771646064391,7.249180071614504,7.249180071614504
205.43756149184634,-87.07785769206833,7.247375647623262,7.247375647623262
206.1368537619303,-86.9785244514415,7.246787336741357,7.246787336741357
206.8362893522053,-86.88021096155919,7.247688258242507,7.247688258242507
207.53575814072153,-86.7821282978849,7.247609476999505,7.247609476999505
208.23514287386917,-86.6834563768352,7.246733524309904,7.246733524309904
208.93445234584016,-86.58425925481498,7.246350490715003,7.246350490715003
209.63367343897337,-86.484457484768,7.243858693087928,7.243858693087928
210.33303977899573,-86.38566895277636,7.241930816057778,7.241930816057778
211.03226383549898,-86.2858895478497,7.239317034259778,7.239317034259778
211.7316965021056,-86.18757580118823,7.237641193239713,7.237641193239713
212.43093024330432,-86.08790345478485,7.23380608406133,7.23380608406133
213.13006912061357,-85.98753210879214,7.232006139476179,7.232006139476179
213.82942783443713,-85.88871357551403,7.229666775780781,7.229666775780781
214.5285835814089,-85.78850602222144,7.225740028764774,7.225740028764774
215.22785302879788,-85.68913602015846,7.22091772596879,7.22091772596879
215.92705623164437,-85.58924983010402,7.217029238581582,7.217029238581582
216.6259320103939,-85.48725367299194,7.210552991915848,7.210552991915848
217.32513227255214,-85.38736590044752,7.206196429207481,7.206196429207481
218.02445398128603,-85.2883364403723,7.202134327640971,7.202134327640971
218.72365441456492,-85.18857442206577,7.196056006272675,7.196056006272675
219.42299458377164,-85.09003173203243,7.1874923033536335,7.1874923033536335
220.12211688396582,-84.9896736421472,7.182044685430256,7.182044685430256
220.8211350832804,-84.88851012991691,7.179161229293397,7.179161229293397
221.52088446639732,-84.79252123897083,7.1782860445927215,7.1782860445927215
222.21996887638875,-84.69177568459574,7.1785936588701,7.1785936588701
222.91890022198612,-84.59005476350467,7.17466701788649,7.17466701788649
223.61830248494365,-84.49150386128312,7.1733740367698635,7.1733740367698635
224.3176718742888,-84.39272230197622,7.172329476797064,7.172329476797064
225.017091664512,-84.29429374859112,7.172454378251463,7.172454378251463
225.7164911764675,-84.19573573203623,7.173628297965925,7.173628297965925
226.4159118987493,-84.09735938665236,7.175088067490605,7.175088067490605
227.11541013198683,-83.99953991509508,7.1763308911387,7.1763308911387
227.81422143424925,-83.89699596396486,7.181086751182981,7.181086751182981
228.5126446805437,-83.79195897988083,7.187989119668226,7.187989119668226
229.21093017805913,-83.6860942056546,7.194864242940841,7.194864242940841
229.90778066463452,-83.57118753117621,7.203544506070782,7.203544506070782
230.25890056380857,-83.51366741053553,7.212268181361622,7.212268181361622
230.95391079959705,-83.38812324451087,7.220298649904148,7.220298649904148
231.64708392078208,-83.25291255487323,7.230479846162594,7.230479846162594
232.3387575993532,-83.11036411664973,7.240506590762348,7.240506590762348
232.6870880945026,-83.03784607540783,7.252239777156427,7.252239777156427
233.37453425204515,-82.87597448074868,7.2614729837869,7.2614729837869
234.05883968064944,-82.70133792609101,7.271639368681934,7.271639368681934
234.74064260121452,-82.51724383357362,7.282668152229211,7.282668152229211
235.4209133205046,-82.32774404290734,7.291169838844173,7.291169838844173
235.7621134353536,-82.22700763095864,7.292217532523107,7.292217532523107
236.43623051733542,-82.01635274835346,7.29929698005329,7.29929698005329
237.1066027839861,-81.79409465516522,7.3064062232881675,7.3064062232881675
237.44351213598162,-81.67971941904207,7.3110100712365576,7.3110100712365576
238.10881599595285,-81.44324281253219,7.319153256283146,7.319153256283146
238.76808312750353,-81.189957083959,7.3224901444834725,7.3224901444834725
239.4268554090203,-80.93596875048107,7.319591823666705,7.319591823666705
239.75380656083843,-80.7956359128067,7.314474402294944,7.314474402294944
240.72710624302886,-80.38631551696918,7.301831431260173,7.301831431260173
241.0497393112756,-80.23631955684351,7.2866772366992505,7.2866772366992505
241.36989887964415,-80.08110751622601,7.283108559162602,7.283108559162602
242.32151912644895,-79.6222692178119,7.276379675523828,7.276379675523828
242.6369518312918,-79.45766466232519,7.262824193765053,7.262824193765053
242.94918800483623,-79.28708620444303,7.2599120016313226,7.2599120016313226
243.56779605862712,-78.94601529195148,7.254786953408494,7.254786953408494
243.87369097372698,-78.76430467639702,7.256762326549462,7.256762326549462
244.47210949329946,-78.38971044196181,7.262912882865472,7.262912882865472
245.06611508361655,-78.00778047143542,7.263247168161909,7.263247168161909
245.65537115969448,-77.61839177433973,7.259873017753993,7.259873017753993
245.94949017211397,-77.41818041411307,7.258150178882848,7.258150178882848
246.5309638314515,-77.01726601917599,7.2550469544410365,7.2550469544410365
247.1030398049959,-76.6030896354436,7.251761815274831,7.251761815274831
247.38686449046008,-76.38853203262192,7.250351005809918,7.250351005809918
247.94189510896328,-75.95219251021871,7.252004162443603,7.252004162443603
248.48909634617735,-75.50582411018956,7.25517163447085,7.25517163447085
248.76217830467223,-75.27774999947162,7.2544911843384146,7.2544911843384146
249.298449007808,-74.81815656810517,7.250841559766074,7.250841559766074
249.8301991115293,-74.3534868537943,7.245057883329346,7.245057883329346
250.35588193782422,-73.8825944498931,7.2375879881403,7.2375879881403
250.61425056631305,-73.63797624022365,7.233046471046229,7.233046471046229
250.86729228479857,-73.38785773451929,7.238346354872346,7.238346354872346
251.36403460221987,-72.886192282819,7.2422098047385415,7.2422098047385415
251.85015184659625,-72.37380907226827,7.2391403054589505,7.2391403054589505
252.32641767505874,-71.85224042294197,7.2392367032985865,7.2392367032985865
252.56237802568012,-71.58594142848662,7.239285344718327,7.239285344718327
253.0240287123454,-71.05147744484387,7.234872256621349,7.234872256621349
253.4709228101742,-70.50458107886001,7.237233444246878,7.237233444246878
253.69011479135946,-70.22432150199307,7.233480082316046,7.233480082316046
254.1214090902423,-69.66501886999714,7.230356859219045,7.230356859219045
254.538889138848,-69.09529864387122,7.228974203126923,7.228974203126923
254.74446242324538,-68.80490257305289,7.22626903904002,7.22626903904002
255.14562432991528,-68.22359704597673,7.221123616596165,7.221123616596165
255.5323759052654,-67.63260886256742,7.223559807068216,7.223559807068216
255.91461189825338,-67.03881028105084,7.217188765403125,7.217188765403125
256.10062680436965,-66.73552296849726,7.209367511577768,7.209367511577768
256.45484711718694,-66.12444686838806,7.209683272654076,7.209683272654076
256.63267695617503,-65.81632819170413,7.210171166012213,7.210171166012213
256.97492376657215,-65.19863150760219,7.200585971950696,7.200585971950696
257.29474936493,-64.56886961732349,7.196915164723941,7.196915164723941
257.4514456751379,-64.24944648692914,7.191527931277753,7.191527931277753
257.7560940834659,-63.61222567909974,7.187709428438788,7.187709428438788
258.05097699458497,-62.97042620969428,7.186894707570876,7.186894707570876
258.1941247154408,-62.644696512821945,7.184692454308485,7.184692454308485
258.46804047343903,-61.99369355502991,7.181678302200624,7.181678302200624
258.7338526588151,-61.339252279750475,7.178416070417795,7.178416070417795
258.8677860033191,-61.009687212230844,7.1843734412537374,7.1843734412537374
259.1015055805092,-60.34362907297394,7.196536655698448,7.196536655698448
259.22145861062853,-60.008660902551526,7.205385286242733,7.205385286242733
259.43953768132604,-59.337386880338855,7.211112530818781,7.211112530818781
259.773930577781,-58.33583143586349,7.195168216526141,7.195168216526141
259.87545864458747,-57.994826139403116,7.1854773713035955,7.1854773713035955
260.0641265462861,-57.31392528760756,7.185569873047809,7.185569873047809
260.15665630734674,-56.9703639494379,7.1843865265506865,7.1843865265506865
260.24086035876394,-56.624683973152884,7.192228233332218,7.192228233332218
260.4780285968123,-55.59515640099167,7.195887877020018,7.195887877020018
260.5537932765845,-55.2475256791399,7.195602994726894,7.195602994726894
260.62702324028385,-54.89933452140768,7.210301285162067,7.210301285162067
260.80552547045295,-53.858028561400914,7.21316210285736,7.21316210285736
260.92808720835905,-53.162591189540244,7.214414839864094,7.214414839864094
260.9801864093307,-52.81063704184707,7.2084506025063115,7.2084506025063115
261.0862073141126,-52.11306792310015,7.2052621728434865,7.2052621728434865
261.183985691641,-51.4149100921542,7.198322771306558,7.198322771306558
261.2233307607096,-51.06130710705705,7.197693332783927,7.197693332783927
261.2884871456538,-50.35810486738487,7.199874874077644,7.199874874077644
261.3157748659226,-50.003383753740906,7.204983060765601,7.204983060765601
261.35871997661474,-49.29842731983008,7.2083030479685215,7.2083030479685215
261.3895721305487,-48.59282905127735,7.2117597998568845,7.2117597998568845
261.40179476430365,-48.23723996540089,7.2198533440027495,7.2198533440027495
261.4086616150501,-47.530990549071085,7.22491420231787,7.22491420231787
261.41275435546294,-46.82480483548635,7.222604278546316,7.222604278546316
261.4070911082529,-46.46905846224078,7.2308588656024115,7.2308588656024115
261.3771953091011,-45.76343361258364,7.240091874934563,7.240091874934563
261.3604475838464,-45.40803309730555,7.254987776534021,7.254987776534021
261.30677122305264,-44.7038561862722,7.265044865827896,7.265044865827896
261.2384912582276,-44.0009278753318,7.272262202875479,7.272262202875479
261.1657549607333,-43.298450801655726,7.277494241922709,7.277494241922709
261.1293910258698,-42.944521106938666,7.2908794675478275,7.2908794675478275
261.03035715103687,-42.24522282078131,7.299385434003114,7.299385434003114
260.92135478766033,-41.547430520751476,7.305872969801654,7.305872969801654
260.8652479212126,-41.19608443779224,7.317185478243369,7.317185478243369
260.73599469469144,-40.50172395090802,7.323660592170552,7.323660592170552
260.6029380932659,-39.80808201822321,7.328437934198823,7.328437934198823
260.4603588155156,-39.11635058998766,7.335078689544461,7.335078689544461
260.3135774966353,-38.42549983019839,7.342467221227289,7.342467221227289
260.16599316776626,-37.73483462775448,7.346805617223736,7.346805617223736
260.0162788959272,-37.04463367007102,7.350405988132505,7.350405988132505
259.863766839341,-36.355039905656696,7.350780264412241,7.350780264412241
259.71061665892836,-35.66559799279116,7.350625669869225,7.350625669869225
259.5492476276787,-34.97800364153099,7.347779137418287,7.347779137418287
259.3926930896239,-34.28928675076773,7.345821015772296,7.345821015772296
259.2294316968132,-33.60212571732902,7.343167374142995,7.343167374142995
259.0735287706897,-32.913346629212995,7.3373149811774026,7.3373149811774026
258.9032771492971,-32.22786978537507,7.335257783969766,7.335257783969766
258.742592067279,-31.54012758061205,7.328593407465492,7.328593407465492
258.5703950211397,-30.855138348666607,7.325429212298073,7.325429212298073
258.407775328618,-30.16786501457974,7.319409192914498,7.319409192914498
258.2426664873386,-29.4811423569192,7.320418647192771,7.320418647192771
258.07440672056555,-28.795173479596514,7.318504294592101,7.318504294592101
257.90709356253666,-28.109020685849266,7.312082560405638,7.312082560405638
257.73846146343345,-27.423123701107347,7.314491198260281,7.314491198260281
257.5777475805011,-26.735428757064106,7.306575918587487,7.306575918587487
257.4084556546694,-26.04970477336412,7.307363642637598,7.307363642637598
257.24113852414087,-25.363537247517293,7.306460656314047,7.306460656314047
257.0834755658153,-24.675199715758595,7.295925224006053,7.295925224006053
256.91424663484645,-23.98945955901864,7.296542824393711,7.296542824393711
256.7522306629371,-23.302050896854304,7.294357379167033,7.294357379167033
256.5962286224558,-22.613273013232096,7.294241293321668,7.294241293321668
256.4310851864255,-21.926532533508347,7.297895651777093,7.297895651777093
256.26196015903463,-21.240886099367543,7.288691295694316,7.288691295694316
256.0948753251271,-20.55459772224365,7.288965404552691,7.288965404552691
255.9402124986633,-19.865754308983306,7.303097097330124,7.303097097330124
255.77359275380755,-19.179352518690653,7.300302052850061,7.300302052850061
255.60157869676866,-18.494331376214795,7.297169928173062,7.297169928173062
255.43323101323017,-17.80837512004969,7.2978607656221754,7.2978607656221754
255.26646971005707,-17.12210641696771,7.2899844637588185,7.2899844637588185
255.0981910114166,-16.436138628790097,7.291070017736767,7.291070017736767
254.85522454614966,-15.40769727670875,7.291000041382623,7.291000041382623
254.77050362644314,-15.06213120464355,7.28283021161472,7.28283021161472
254.6019890335079,-14.376220171453834,7.283698588186562,7.283698588186562
254.36265670921597,-13.34713485870908,7.279958075392986,7.279958075392986
254.27746280567197,-13.00168609532939,7.272081430545721,7.272081430545721
254.10845225999321,-12.315962120684937,7.268155878176795,7.268155878176795
253.94212064634087,-11.629555741535526,7.2648250461546064,7.2648250461546064
253.77539836444035,-10.943256712509474,7.258688918145022,7.258688918145022
253.60651091167296,-10.257427919791226,7.259317662733591,7.259317662733591
253.36071237631955,-9.229743745921557,7.252733004374984,7.252733004374984
253.27612952093853,-8.884139953915007,7.247028929471498,7.247028929471498
253.1040218769422,-8.199123160509817,7.243973241485743,7.243973241485743
252.86061260440704,-7.170806890608574,7.240733657583979,7.240733657583979
252.77451982922364,-6.825581086156016,7.234248490495508,7.234248490495508
252.60754749933346,-6.139301393761873,7.232769185265673,7.232769185265673
252.44106739220797,-5.452893061042486,7.232904600676345,7.232904600676345
252.27492432529237,-4.766398934959114,7.232868709249983,7.232868709249983
252.10842035118768,-4.079998644537234,7.23212077840389,7.23212077840389
251.86282900912366,-3.052140262522462,7.230060022975855,7.230060022975855
251.77966905148904,-2.7061963568652563,7.22815166890454,7.22815166890454
251.61325895158734,-2.019776932799973,7.227305016015832,7.227305016015832
251.3696662382722,-0.9914497860179241,7.227426057876511,7.227426057876511
251.2137243685113,-0.3026253473005305,7.221352451062429,7.221352451062429
251.13333486485897,0.043976109420121645,7.223337829711338,7.223337829711338
250.96663805597404,0.7303429311835661,7.223569216781611,7.223569216781611
250.73010922053967,1.7602677474488853,7.217572373873602,7.217572373873602
250.56848118679255,2.447802627936931,7.215616805217732,7.215616805217732
250.40471136259083,3.134877279361182,7.217212363971732,7.217212363971732
250.2363799269955,3.820805472284849,7.212820302378072,7.212820302378072
250.0763329692216,4.508727690405326,7.2086707574602595,7.2086707574602595
249.91116454109573,5.195447154292176,7.207780844218754,7.207780844218754
249.74503526250567,5.881946778572575,7.206596898612992,7.206596898612992
249.58654155462028,6.570194341434151,7.20076968685084,7.20076968685084
249.42843032265296,7.258546422525159,7.198518397631333,7.198518397631333
249.2645195868255,7.9455839324926,7.198381134589946,7.198381134589946
249.09832491005895,8.632054361524094,7.195162544519049,7.195162544519049
248.939211321195,9.320194424938702,7.190310934484051,7.190310934484051
248.77294946520436,10.00663637629866,7.186738264556224,7.186738264556224
248.60806369591896,10.69343261996517,7.185797940008354,7.185797940008354
248.44893772943374,11.381536756543625,7.182116962673335,7.182116962673335
248.29339046577496,12.070430348952726,7.174189758995864,7.174189758995864
248.12900789133167,12.75736840786216,7.174536127594409,7.174536127594409
247.96482461467957,13.444325688510261,7.172487903526011,7.172487903526011
247.8039038416124,14.132061317539733,7.170570405648668,7.170570405648668
247.63805776720332,14.818594858626298,7.165649937378803,7.165649937378803
247.47509696122253,15.505851970354508,7.164871392820846,7.164871392820846
247.31170752641026,16.19300576758881,7.163764945647158,7.163764945647158
247.15175269713308,16.880955347834963,7.15950270301798,7.15950270301798
246.9855896219916,17.567424931243536,7.155491117021099,7.155491117021099
246.82171520381496,18.2544636623738,7.154022411443666,7.154022411443666
246.65841644550483,18.941621033414016,7.1503049248689265,7.1503049248689265
246.50146583196076,19.630236984856765,7.143763826471031,7.143763826471031
246.3375571674876,20.317271329948532,7.142136669533622,7.142136669533622
246.1726507745255,21.004058291037985,7.13900484871133,7.13900484871133
246.01201767006785,21.691827335343298,7.133980743025007,7.133980743025007
245.85283580467274,22.37990892820245,7.126121384823499,7.126121384823499
245.6884206230617,23.066815906846518,7.1232574524937915,7.1232574524937915
245.5249946053278,23.753964002897693,7.12157936997198,7.12157936997198
245.36533154530477,24.441950547580372,7.115293189556517,7.115293189556517
245.20547215026227,25.129895188008287,7.109401763026745,7.109401763026745
245.0399422460013,25.8165306565002,7.105972711927257,7.105972711927257
244.87684958052802,26.503751268804862,7.104391979906119,7.104391979906119
244.71647998491147,27.19160351978354,7.100767123323241,7.100767123323241
244.5550071321301,27.87920172071382,7.097872813779658,7.097872813779658
244.39254506319517,28.56657015221725,7.096360306995251,7.096360306995251
244.15756510972486,29.59686010347984,7.094752974849063,7.094752974849063
244.0745406600006,29.94283786085605,7.087885883147798,7.087885883147798
243.91509340506047,30.630855313319138,7.081781824512938,7.081781824512938
243.75199892950855,31.318092203419937,7.081699385159247,7.081699385159247
243.58832906947146,32.00517544967539,7.0801033929196775,7.0801033929196775
243.42575957676013,32.69250346764307,7.075261557167964,7.075261557167964
243.26343613536486,33.3799012228346,7.072702734235888,7.072702734235888
243.09959813279002,34.06695088550977,7.072539503398704,7.072539503398704
242.93738781453925,34.75438261189596,7.071759249760041,7.071759249760041
242.77542171567222,35.44187488659358,7.071035889642528,7.071035889642528
242.6096033175474,36.12843927246793,7.068431274122591,7.068431274122591
242.44583829931497,36.81550293102527,7.067995769516926,7.067995769516926
242.2819199025941,37.502530532541485,7.067438493724954,7.067438493724954
242.11715278167753,38.18933564641175,7.062686888732424,7.062686888732424
241.9531307428914,38.87633991980448,7.062246533223355,7.062246533223355
241.78798530394343,39.56307063318852,7.06062055877781,7.06062055877781
241.54425271767974,40.591386952148326,7.057806855617704,7.057806855617704
241.46096752549568,40.9373024276901,7.054910088040217,7.054910088040217
241.29637732112178,41.624169077508895,7.053660105059117,7.053660105059117
241.13223813484296,42.31114194511987,7.052219465949012,7.052219465949012
240.96868500304709,42.99825624219021,7.051456688918784,7.051456688918784
240.72172244653723,44.02578658061604,7.046715920117391,7.046715920117391
240.6398207404378,44.37203664648302,7.046572838589454,7.046572838589454
240.39608575598527,45.40036966536247,7.045771437328433,7.045771437328433
240.23605394272855,46.088301597377566,7.041643975226075,7.041643975226075
240.07256438972988,46.77543294787232,7.040509858470044,7.040509858470044
239.9122023759723,47.46329026098502,7.042538516989662,7.042538516989662
239.74856084534062,48.150383357859184,7.041451563495136,7.041451563495136
239.58509434392005,48.83751687165514,7.039877617461695,7.039877617461695
239.42057940253824,49.52439959638214,7.037863465849621,7.037863465849621
239.25662689072,50.21141829957186,7.036489827049165,7.036489827049165
239.0932474096498,50.89857341826251,7.035701803745757,7.035701803745757
238.93281204984316,51.586421435956964,7.035311910480062,7.035311910480062
238.76921544423726,52.27352662698792,7.034250794598819,7.034250794598819
238.60362005585517,52.96014521584293,7.03136751226289,7.03136751226289
238.44058319910363,53.64738227962157,7.030440640522059,7.030440640522059
238.2797100448789,54.3351225939072,7.027482137046803,7.027482137046803
238.1170890333791,55.02245803066468,7.027658040994535,7.027658040994535
237.95388085642804,55.70965403185864,7.0263519227566995,7.0263519227566995
237.79073655328745,56.3968656160848,7.025617940610875,7.025617940610875
237.62735207779411,57.08402029711891,7.024912006994867,7.024912006994867
237.46413025691118,57.771212822127715,7.023373695285361,7.023373695285361
237.29952681176388,58.458071685320036,7.020668077823668,7.020668077823668
237.13598575830179,59.14518677888883,7.018606586562768,7.018606586562768
236.97263977672634,59.83234644076743,7.016037234039976,7.016037234039976
236.8085253806887,60.519323301593985,7.013658474428422,7.013658474428422
236.64489648729347,61.206420910986964,7.0115953904314035,7.0115953904314035
236.4771278512261,61.89247473505358,7.004360999157053,7.004360999157053
236.3129694872644,62.57943664980704,7.001604683047942,7.001604683047942
236.14883271783725,63.26640674183058,6.9986656432388425,6.9986656432388425
235.9874820125832,63.95403978700056,6.998497059794015,6.998497059794015
235.82924147892123,64.64237353673028,6.992842771323427,6.992842771323427
235.66772009698593,65.3299711262797,6.992286771295593,6.992286771295593
235.50904352166054,66.01822464806983,6.993919014761345,6.993919014761345
235.34841205655408,66.70602871210777,6.9930111831803,6.9930111831803
235.18905916697668,67.3941294303319,6.99239280508899,6.99239280508899
235.03010129346768,68.08232134196427,6.993477024600445,6.993477024600445
234.87051974715177,68.77036961729203,6.993992477203571,6.993992477203571
234.71069866799348,69.45835750148056,6.992813023678532,6.992813023678532
234.54930039336693,70.14597490696231,6.990097018944293,6.990097018944293
234.3889064563417,70.83383250439998,6.989127610143736,6.989127610143736
234.22868876991703,71.5217277785008,6.989307357847999,6.989307357847999
234.07404166658034,72.21088555495271,6.990174855395419,6.990174855395419
233.91381121131775,72.89877588500995,6.986949028621312,6.986949028621312
233.75395116490031,73.58675374158106,6.986732564174114,6.986732564174114
233.59598530618337,74.27516649868417,6.987908173511736,6.987908173511736
233.43536647920618,74.96297311677097,6.986626811560388,6.986626811560388
233.27541169647145,75.65093326311467,6.985664788970885,6.985664788970885
233.1156291638468,76.33893464151444,6.985037274579093,6.985037274579093
232.9560447692427,77.02697898426179,6.983414691152875,6.983414691152875
232.79684491405155,77.71508827382804,6.977666540453893,6.977666540453893
232.6366670040822,78.40299559927638,6.9763299903980345,6.9763299903980345
232.47652683133165,79.09091698120992,6.975197136631416,6.975197136631416
232.24360802819078,80.1216810521685,6.967273916067686,6.967273916067686
232.16213862490184,80.46802868321211,6.9637184792757205,6.9637184792757205
232.00117054842752,81.15576138780429,6.9625104245308425,6.9625104245308425
231.84044252722254,81.84353455401093,6.959682119650957,6.959682119650957
231.67965719143285,82.53129888246409,6.9574068940367715,6.9574068940367715
231.51849306199114,83.21897324206907,6.954919972375123,6.954919972375123
231.35726719228325,83.90663364604943,6.952533455470828,6.952533455470828
231.19592573101184,84.59426781077028,6.95043501567638,6.95043501567638
230.95632649022104,85.62356737556394,6.9483312499506225,6.9483312499506225
230.87471105455188,85.96988050947104,6.946784130825193,6.946784130825193
230.63670353527493,86.99953238967173,6.942189834933544,6.942189834933544
230.47704833102222,87.68754736753314,6.938599233297485,6.938599233297485
230.3134207743022,88.37463758911562,6.93514350861541,6.93514350861541
230.15178136070622,89.06220210784817,6.933216023173779,6.933216023173779
229.98950492543582,89.74960583367337,6.929271482027598,6.929271482027598
229.82197752253134,90.43571526449867,6.92150664372314,6.92150664372314
229.6598277237268,91.12316687315325,6.919735920226394,6.919735920226394
229.49736355102746,91.81053622575499,6.917684509803186,6.917684509803186
229.3353138414596,92.49800283415156,6.9159392025344175,6.9159392025344175
229.1716257013045,93.18510340978143,6.913043035070156,6.913043035070156
229.01943171453024,93.8747322916079,6.921884213459612,6.921884213459612
228.8559690241631,94.56187541301611,6.919467038938032,6.919467038938032
228.69394617681678,95.24936446619881,6.919570752078984,6.919570752078984
228.5232175409224,95.9346205738818,6.909594310514405,6.909594310514405
228.35838832367523,96.62140913757071,6.905705323012809,6.905705323012809
228.19385120139177,97.30827542092936,6.901772112338098,6.901772112338098
228.02936828509488,97.99515827018324,6.89780919534073,6.89780919534073
227.86501858757129,98.682073230579,6.893927328212848,6.893927328212848
227.70159344267464,99.36921005451791,6.890629044482365,6.890629044482365
227.53797586779922,100.0563083395354,6.889119112246333,6.889119112246333
227.37461703096437,100.74346488131755,6.886487779951592,6.886487779951592
227.2128762073536,101.4309974342784,6.885410686710134,6.885410686710134
227.05134345944847,102.11857830224425,6.88548614402075,6.88548614402075
226.8872990974184,102.80557456531197,6.883574502290955,6.883574502290955
226.72249677066725,103.49237506265806,6.879367337554336,6.879367337554336
226.5576184577848,104.17915860528026,6.875162207141539,6.875162207141539
226.39345408974452,104.86612566483558,6.873149376696874,6.873149376696874
226.22912918436128,105.5530462148294,6.869395592838875,6.869395592838875
226.06457294214493,106.23990266195104,6.865323829586857,6.865323829586857
225.90184455893646,106.92719619472972,6.8634627295642945,6.8634627295642945
225.74570374552857,107.61597460950142,6.868594249687264,6.868594249687264
225.58183892196058,108.30301842220032,6.865180078008073,6.865180078008073
225.4169764454614,108.98979666049814,6.8609372070673835,6.8609372070673835
225.25167128612043,109.67644209894806,6.853702989942987,6.853702989942987
225.088948906079,110.36375496493204,6.8514564771026665,6.8514564771026665
224.92688152871608,111.05121380660634,6.848467244767617,6.848467244767617
224.76614919942432,111.73898156703893,6.844556858931651,6.844556858931651
224.60328711015524,112.42625567785896,6.841810166430993,6.841810166430993
224.43975271710332,113.11336655807462,6.838263227898555,6.838263227898555
224.27982604271244,113.801319090569,6.833879741944641,6.833879741944641
224.11872587672178,114.48901561203687,6.832720220864503,6.832720220864503
223.95342548388473,115.17568309746959,6.8270571600011545,6.8270571600011545
223.79338689547825,115.8636256243169,6.825229350877289,6.825229350877289
223.63268886502007,116.55141172620463,6.823799359853779,6.823799359853779
223.47297340992807,117.23942865609195,6.822526066393062,6.822526066393062
223.30981837594197,117.9266341971931,6.8231965918079265,6.8231965918079265
223.1495163522655,118.61451202306378,6.822433641508711,6.822433641508711
222.9898725971414,119.30254479586296,6.821528146967774,6.821528146967774
222.83052768290293,119.99064789968075,6.820474720441384,6.820474720441384
222.67370870163796,120.67932880585964,6.821471842412282,6.821471842412282
